2,0
1,0
0,0
0,0
4,0
0,0
3,0
4,0
2,0
2,0
0,0
2,0
-2,0
48,0
-92,8
-78,15
85,14
78,15
-78,14
-70,15
82,14
72,12
-72,14
-67,12
75,12
89,11
-69,12
-64,9
75,11
85,9
-65,9
-64,9
97,8
88,8
-68,6
-59,8
90,5
91,6
-73,5
-81,5
96,3
92,3
-67,2
-84,2
102,2
89,2
-59,0
-60,0
85,16
-8,0
-58,826
-63,826
-65,826
-66,826
-26,752
6,826
65,826
73,826
83,826
82,752
84,826
-6,826
-54,826
-67,826
-66,826
-75,826
-51,826
42,826
57,826
75,752
77,826
88,826
91,826
3,826
-22,826
-57,826
-64,752
-62,826
-68,826
-34,826
51,826
62,826
78,826
79,826
93,752
87,826
-6,826
-51,826
-65,826
-74,826
-17,826
2,492
