-406,0
-406,0
-406,0
-406,0
-406,0
-406,0
-406,0
-406,0
-406,0
-406,0
-406,0
-406,0
-406,0
-406,0
-247,0
-511,0
-353,0
-432,0
-538,0
-168,0
-670,0
-142,0
-617,0
-195,0
-591,0
-300,0
-485,0
-379,0
-300,0
-643,0
-168,0
-670,0
-168,0
-617,0
-221,0
-511,0
-327,0
-432,0
-485,0
-168,0
-643,0
-168,0
-643,0
-195,0
-617,0
-300,0
-511,0
-353,0
-327,0
-643,0
-168,0
-670,0
-168,0
-617,0
-168,0
-538,0
-300,0
-485,0
-485,0
-221,0
-643,0
-142,0
-643,0
-168,0
-617,0
-247,0
-511,0
-327,0
-353,0
-591,0
-195,0
-670,0
-142,0
-643,0
-195,0
-564,0
-300,0
-511,0
-432,0
-221,0
-617,0
-142,0
-643,0
-168,0
-643,0
-247,0
-538,0
-300,0
-406,0
-564,0
-221,0
-670,0
-142,0
-670,0
-168,0
-564,0
-274,0
-511,0
-406,0
-274,0
-617,0
-142,8
-670,0
-168,0
-617,0
-247,0
-564,0
-300,0
-432,0
-538,0
-221,0
-670,0
-142,0
-670,0
-168,0
-591,0
-247,0
-538,0
-379,0
