-1,0
-4,0
-2,0
-2,0
-5,0
28,0
24,280
30,352
71,360
74,352
102,352
149,352
166,352
79,352
50,360
-4,352
-17,352
-46,352
-56,352
-81,352
-92,352
-133,360
-156,352
-106,352
-25,352
-11,352
28,352
37,352
69,352
79,360
105,352
116,352
162,352
139,352
43,352
-8,352
-44,352
-71,352
-82,352
-110,352
-127,352
-154,352
-121,352
-31,352
-19,352
33,360
34,352
68,352
71,352
104,352
151,352
166,352
75,352
54,352
0,352
-15,352
-52,360
-60,352
-87,352
-93,352
-137,352
-154,352
-102,352
-26,352
-16,352
30,352
41,352
68,360
79,352
106,352
124,352
157,352
138,352
42,352
-8,352
-39,352
-71,352
-77,352
-114,352
-122,352
-156,352
-120,352
-40,352
-15,352
28,352
30,352
66,352
74,360
105,352
8,344
-1,136
