-5,0
-5,0
-5,0
-5,0
-5,0
-6,0
0,0
-30,0
-17,256
-62,312
-104,312
-113,320
-147,312
-156,312
-222,312
-251,320
-190,312
-148,312
-60,320
-42,312
17,312
63,312
105,312
140,312
148,320
196,312
220,312
245,312
189,320
77,312
57,312
-4,312
-17,320
-68,312
-84,312
-110,312
-151,312
-160,312
-225,312
-251,312
-180,312
-138,312
-59,320
-39,312
22,312
35,304
81,312
114,312
148,320
202,312
224,312
227,312
174,312
76,312
55,312
-6,312
-19,312
-71,312
-85,312
-118,312
-123,312
-163,312
-232,312
-256,312
-173,312
-130,312
-46,312
-36,312
23,312
36,312
83,312
94,312
130,312
139,312
180,312
259,312
264,312
132,312
104,312
31,312
11,312
-41,312
-54,312
-94,312
-105,312
-138,312
-186,312
-265,312
-165,312
-128,312
-51,312
-31,304
29,312
42,312
88,312
99,312
133,312
141,312
188,312
206,312
261,312
127,304
97,312
28,312
7,312
-42,312
-60,312
-98,312
-105,312
-141,312
-148,312
-208,304
-231,312
-222,312
-97,312
-69,312
-42,120
-8,128
-4,24
-6,8
0,0
-4,0
