9,0
11,0
40,0
123,272
161,352
183,360
191,360
148,360
61,352
40,360
-9,352
-25,352
-61,360
-91,352
-94,360
-142,352
-165,352
-157,360
-116,352
-31,360
-17,352
36,360
42,352
87,352
94,360
123,352
166,360
190,352
177,360
134,352
53,360
34,352
-17,360
-30,352
-62,360
-77,352
-102,360
-116,352
-170,360
-146,352
-110,360
-28,352
-11,360
39,352
50,360
85,352
95,360
124,352
137,360
196,352
215,360
124,352
54,360
29,352
-21,360
-36,352
-67,360
-79,360
-105,352
-116,352
-178,360
-199,360
-101,352
-22,360
30,352
72,360
76,352
110,360
120,360
157,352
176,360
191,352
148,360
61,352
38,360
-11,352
-21,360
-59,360
-90,352
-96,360
-139,352
-161,360
-161,352
-114,360
-33,352
-13,360
35,352
48,360
81,352
93,360
121,352
162,360
185,352
178,360
143,352
-22,296
7,144
5,32
