-2,0
-4,0
-2,0
-5,0
-4,0
1,0
-44,0
25,72
59,120
203,112
69,120
-8,120
-14,128
75,128
154,128
82,136
-37,136
-39,136
80,144
67,144
79,144
-39,152
-45,152
65,152
52,160
67,160
-53,168
-54,168
73,168
-3,176
80,176
-68,184
-82,0
-91,304
-5,304
16,304
43,312
54,304
67,304
86,312
91,304
14,304
-11,304
-49,304
-54,312
-65,304
-72,312
-91,304
-88,304
2,304
45,312
54,304
67,304
-20,144
-1,112
