128,320
135,328
179,320
196,320
-19,184
57,352
65,352
101,352
107,360
149,352
165,352
177,360
142,352
51,352
0,360
-20,352
-59,352
-66,360
-103,352
-112,352
-152,360
-171,352
-182,352
-131,352
-51,360
-29,352
22,352
59,352
69,360
105,352
108,352
156,352
174,360
174,352
128,352
43,352
25,352
-20,352
-62,352
-94,352
-128,352
-143,352
-208,360
-201,352
-90,352
-60,352
-6,344
14,352
50,360
62,352
91,352
102,352
141,352
205,352
195,352
82,352
59,352
2,352
-12,352
-54,352
-63,352
-95,344
-105,352
-148,352
-164,352
-191,352
-79,352
-51,352
1,352
15,352
54,352
68,352
98,352
107,352
151,352
169,352
188,352
77,344
9,352
-33,352
-45,352
-79,352
-89,352
-122,352
-137,352
-196,352
-204,344
-98,360
-71,344
-10,352
3,352
47,352
79,352
94,352
128,352
142,352
203,352
201,344
95,352
69,352
4,352
-6,352
-50,352
-62,352
-96,344
-125,352
-139,352
-205,352
-202,352
-92,344
-65,352
-5,352
13,352
45,352
62,352
94,352
128,352
182,352
-100,240
-1,144
-3,24
