-6,0
-6,0
-2,0
-28,0
-176,104
-70,136
-51,128
1,136
47,128
61,136
94,128
96,128
143,136
159,128
202,128
165,136
66,128
44,136
-11,128
-17,128
-61,136
-89,128
-105,128
-145,136
-163,128
-196,128
-159,136
-62,128
-42,136
10,128
22,128
64,128
72,136
105,128
151,136
162,128
192,128
156,136
57,128
38,128
-11,136
-22,128
-63,128
-71,136
-107,128
-117,136
-171,128
-187,128
-144,128
-59,136
-38,128
9,128
23,136
65,128
73,128
107,136
122,128
172,128
179,136
79,128
18,128
-1,136
-43,128
-57,128
-88,136
-99,128
-139,128
-157,136
-206,128
-174,128
-75,136
-52,128
5,128
45,136
53,128
89,128
100,136
141,128
159,128
198,136
173,128
70,128
48,128
-4,136
-20,128
-57,128
-93,136
-102,128
-142,128
-164,136
-198,128
-162,128
159,0
-3,64
-3,8
-3,0
-2,0
-4,0
1,0
-1,0
