-2,0
0,0
-2,0
-29,0
-9,248
8,320
50,320
61,312
91,320
105,320
139,320
207,320
196,312
81,320
61,320
2,320
-13,312
-49,320
-66,320
-97,320
-105,312
-142,320
-205,320
-111,320
-33,312
-19,320
28,320
41,312
76,320
90,320
122,320
131,312
191,320
205,320
105,312
79,320
15,320
-30,312
-45,320
-82,320
-87,312
-123,320
-137,320
-200,312
-205,320
-100,320
-74,312
-12,320
0,320
48,320
78,312
88,320
123,320
137,312
202,320
205,320
99,312
66,320
5,320
-4,312
-47,320
-84,320
-114,320
-159,312
-183,320
-159,320
-119,312
-42,320
-24,320
25,320
39,312
72,320
83,320
114,312
126,320
181,320
154,312
116,320
36,320
18,320
-28,312
-38,320
-79,320
-90,320
-118,312
-131,320
-190,320
-208,320
89,168
0,128
1,24
