-13,392
-54,392
-58,392
-85,392
-115,392
-100,256
-114,432
-78,432
3,432
16,432
54,440
61,432
82,432
94,432
128,432
124,432
22,432
-27,440
-36,432
-67,432
-73,432
-96,432
-114,432
-92,432
-54,440
11,432
24,432
58,432
77,432
110,432
105,432
63,432
-8,432
-19,432
-55,432
-63,432
-83,440
-94,440
-128,448
-105,440
-12,448
5,440
48,448
66,440
77,448
106,440
119,448
77,448
41,440
-17,448
-30,440
-57,448
-64,448
-87,440
-102,448
-119,440
-24,448
-3,440
41,448
48,440
70,448
79,440
109,448
129,440
56,448
22,440
-26,448
-57,440
-78,448
-108,448
-125,440
-56,448
-28,440
25,448
40,440
62,448
67,440
95,448
103,440
105,448
64,440
-3,448
-45,448
-51,440
-73,448
-86,440
-130,440
-131,448
-43,440
-16,448
31,448
42,440
63,440
74,440
101,448
116,440
