-5,0
-2,0
-4,0
-3,0
0,0
29,0
6,272
-8,344
-52,352
-62,344
-95,352
-100,344
-137,352
-158,344
-199,352
-165,352
-63,344
-3,352
42,352
76,344
85,352
116,352
124,344
182,352
201,352
115,344
87,352
14,352
3,344
-45,352
-83,352
-110,352
-145,344
-162,352
-191,344
-148,352
-51,352
-34,344
15,352
31,344
65,352
78,352
110,352
118,352
171,352
182,352
140,352
48,352
30,352
-19,352
-34,352
-71,344
-79,352
-113,352
-122,352
-171,352
-192,344
-131,352
-46,352
-28,344
24,352
34,352
69,352
80,352
111,352
121,352
173,352
197,344
133,352
45,352
-8,352
-57,352
-63,352
-95,344
-102,352
-141,352
-159,352
-199,352
-159,352
-63,344
-39,352
14,352
25,352
66,352
94,352
104,352
142,352
158,344
196,352
154,352
54,352
39,352
-14,352
-34,344
-69,352
-76,352
-103,352
-148,352
-165,352
-189,344
-146,352
-54,352
-32,352
135,216
-4,144
0,24
-5,0
-1,0
