-49,432
-54,432
-72,432
-72,432
-44,400
-5,152
0,16
-2,0
-2,0
-38,0
512,64
-255,120
-461,120
177,120
192,128
181,136
178,136
168,136
149,152
131,152
105,168
62,168
19,168
21,184
23,192
-13,200
-11,200
-52,0
-62,424
-75,424
-79,424
-85,424
10,424
49,424
62,424
71,432
91,424
95,424
26,424
-4,424
-49,424
-54,424
-69,424
-74,432
-99,424
62,344
9,144
-11,120
22,128
8,128
0,128
28,136
51,136
48,152
39,144
58,160
59,168
58,168
50,176
65,184
62,192
60,200
73,208
91,0
-1,432
-45,432
-54,432
-68,432
-71,432
-95,432
-96,432
-10,424
-85,272
107,152
-89,128
75,136
-69,136
83,144
-77,144
65,160
-88,160
97,168
-95,176
88,176
-111,192
106,192
-99,208
91,208
16,0
-45,440
-58,440
-70,440
-84,432
-91,440
-42,440
-14,440
40,440
54,440
62,440
71,432
82,440
105,176
-139,152
-119,128
100,144
117,144
-111,152
-104,160
92,176
105,184
-99,192
-82,208
11,0
57,440
58,432
73,440
72,440
93,440
75,440
-11,440
-54,440
-58,440
-70,440
-77,432
-96,440
-87,440
1,440
22,432
59,440
65,440
74,440
78,440
95,440
2,440
-18,432
-56,440
-65,440
100,96
-114,152
-87,128
79,152
71,160
-86,176
-83,200
-44,0
-5,432
46,440
65,440
75,440
95,440
76,440
-8,440
-29,440
-62,440
-65,432
-74,440
-81,440
-85,440
37,104
-452,408
99,400
-97,448
-102,496
85,544
87,600
19,0
-46,432
-57,440
-70,440
-74,440
-86,440
-51,440
25,440
56,440
64,440
71,432
77,440
22,440
