7,0
11,0
5,0
8,0
-25,0
13,8
-109,17
-162,17
-98,16
-11,16
10,16
-68,16
-141,16
-60,14
-18,14
-28,12
-30,12
-127,12
-20,12
-28,10
-37,8
1,10
-117,8
31,6
-35,6
-39,6
26,4
-104,4
58,4
-44,3
-47,3
67,1
-71,1
71,1
-53,21
-59,21
83,19
-37,19
85,19
-70,17
-66,0
56,371
95,371
94,444
100,371
106,371
34,371
5,371
-54,444
-66,371
-72,371
-68,444
-59,371
48,371
87,371
100,371
97,444
100,371
65,371
-28,371
-48,371
-61,444
-66,371
-72,371
-71,444
29,371
82,371
95,371
102,444
102,371
11,371
-14,371
-62,444
-67,371
-71,444
-72,371
-28,371
59,480
8,123
