-3,0
0,0
-2,0
0,0
-2,0
-5,0
-2,0
28,0
154,280
96,392
65,400
5,392
-37,392
-66,400
-92,392
-99,400
-145,392
-161,392
-74,400
-55,392
5,392
11,400
49,392
59,392
85,392
117,400
164,392
74,392
48,400
-6,392
-18,392
-56,392
-66,400
-89,392
-97,392
-134,392
-156,400
-97,392
-21,392
24,392
57,392
67,392
87,392
99,392
142,392
162,400
82,392
57,392
1,392
-11,392
-51,392
-59,392
-85,400
-117,392
-128,392
-146,392
-111,392
-33,392
-13,392
27,392
38,392
68,400
74,392
101,392
154,392
97,392
18,392
6,392
-31,392
-41,392
-68,392
-77,392
-104,400
-122,392
-155,392
-128,392
-37,392
-19,392
25,392
57,392
65,392
92,392
102,392
144,392
159,400
85,392
62,392
0,392
-10,392
-54,392
-57,392
-85,392
-117,392
-129,392
-144,392
-114,392
-34,392
-10,392
30,392
37,392
71,392
82,392
102,392
156,392
