-2,0
-3,0
-31,0
-28,240
-70,296
-79,304
-110,296
-148,304
-210,296
-108,296
-79,296
-14,304
2,296
47,304
58,296
85,296
99,296
132,304
147,296
201,304
181,296
74,296
8,304
-7,296
-51,296
-61,304
-89,296
-99,296
-138,304
-158,296
-206,296
-177,304
-70,296
-45,296
7,304
49,296
62,296
92,304
100,296
137,296
154,304
199,296
168,304
62,296
46,296
-7,304
-59,296
-86,296
-111,304
-129,296
-188,296
-202,296
-113,304
-84,296
-19,296
-1,304
42,296
56,304
85,296
93,296
128,304
185,296
205,296
112,304
83,296
18,296
2,296
-42,304
-59,296
-85,296
-94,304
-134,296
-148,296
-207,304
-107,296
-77,296
-14,296
0,304
42,296
57,304
87,296
97,296
134,304
-10,72
-5,120
-3,24
-4,0
