8,0
7,0
11,0
5,0
10,0
9,0
10,0
5,0
8,0
12,0
10,0
13,0
6,0
8,0
10,0
9,0
8,0
10,0
11,0
11,0
8,0
8,0
8,0
5,0
9,0
6,0
8,0
5,0
5,0
11,0
8,0
11,0
12,0
7,0
10,0
8,0
8,0
8,0
8,0
11,0
5,0
10,0
7,0
7,0
11,0
8,0
10,0
7,0
8,0
6,0
8,0
6,0
6,0
4,0
8,0
11,0
7,0
7,0
10,0
8,0
7,0
-25,0
-89,12
26,1
-278,21
29,21
-92,21
-73,21
44,21
-151,19
45,21
-77,19
-87,17
56,19
-94,17
54,17
-72,16
-79,17
61,16
-37,14
79,16
-70,14
-73,14
69,12
-5,12
82,12
-62,10
-78,12
85,8
25,10
81,8
-65,8
-77,6
90,8
49,6
87,4
-38,4
51,0
88,530
91,456
93,456
62,456
24,456
-38,456
-51,456
-65,456
-62,456
-67,530
-44,456
49,456
85,456
91,456
100,456
83,530
-16,456
-31,456
-65,456
-63,530
-67,456
-77,456
9,456
41,456
82,456
90,530
98,456
36,456
-35,628
6,418
