-17,0
-17,0
70,111
70,111
70,111
46,247
46,247
46,247
-4,173
-4,173
-4,173
-42,247
-42,247
-42,247
-42,247
-53,173
-53,173
-53,173
-83,247
-83,247
-83,247
-90,247
-90,247
-90,247
-135,173
-135,173
-135,173
-155,247
-155,247
-155,247
-155,247
-166,173
-166,173
-166,173
-123,247
-123,247
-123,247
-36,173
-36,173
-36,173
-18,247
-18,247
-18,247
36,247
36,247
36,247
48,173
48,173
48,173
48,173
85,247
85,247
85,247
118,247
118,247
118,247
121,173
121,173
121,173
167,247
167,247
167,247
183,247
183,247
183,247
196,173
196,173
196,173
196,173
149,247
149,247
149,247
65,173
65,173
65,173
39,247
39,247
39,247
-5,247
-5,247
-5,247
-23,173
-23,173
-23,173
-57,247
-57,247
-57,247
-57,247
-87,247
-87,247
-87,247
-125,173
-125,173
-125,173
-184,247
-184,247
-184,247
-184,173
-184,173
-184,173
-76,247
-76,247
-76,247
-57,247
-57,247
-57,247
-57,247
6,173
6,173
6,173
24,247
24,247
24,247
24,247
24,247
24,247
24,247
24,247
24,247
24,247
24,247
24,247
24,247
24,247
24,247
24,247
24,247
24,247
24,247
24,247
24,247
24,247
24,247
24,247
24,247
24,247
24,247
24,247
24,247
24,247
24,247
24,247
24,247
24,247
24,247
24,247
24,247
24,247
24,247
24,247
24,247
24,247
24,247
24,247
24,247
24,247
24,247
24,247
24,247
24,247
24,247
24,247
24,247
24,247
24,247
24,247
24,247
24,247
24,247
24,247
24,247
24,247
24,247
24,247
24,247
24,247
24,247
-25,0
-25,0
-25,0
-25,0
-25,0
5,75
5,75
5,75
5,75
5,75
82,2
82,2
82,2
82,2
82,2
102,75
102,75
102,75
102,75
102,75
102,75
101,2
101,2
101,2
101,2
101,2
79,75
79,75
79,75
79,75
79,75
38,75
38,75
38,75
38,75
38,75
-46,75
-46,75
-46,75
-46,75
-46,75
-58,75
-58,75
-58,75
-58,75
-58,75
-77,2
-77,2
-77,2
-77,2
-77,2
-69,75
-69,75
-69,75
-69,75
-69,75
-76,75
-76,75
-76,75
-76,75
-76,75
-60,2
-60,2
-60,2
-60,2
-60,2
49,75
49,75
49,75
49,75
49,75
67,75
67,75
67,75
67,75
67,75
99,2
99,2
99,2
99,2
99,2
103,75
103,75
103,75
103,75
103,75
100,75
100,75
100,75
100,75
100,75
-8,75
-8,75
-8,75
-8,75
-8,75
-36,75
-36,75
-36,75
-36,75
-36,75
-66,75
-66,75
-66,75
-66,75
-66,75
-70,75
-70,75
-70,75
-70,75
-70,75
-73,75
-73,75
-73,75
-73,75
-73,75
-77,149
-77,149
-77,149
-77,149
-77,149
-3,75
-3,75
-3,75
-3,75
-3,75
36,75
36,75
36,75
36,75
36,75
84,75
84,75
84,75
84,75
84,75
91,75
91,75
91,75
91,75
91,75
104,75
104,75
104,75
104,75
104,75
96,149
96,149
96,149
96,149
96,149
81,75
81,75
81,75
81,75
81,75
-16,75
-16,75
-16,75
-16,75
-16,75
-42,75
-42,75
-42,75
-42,75
-42,75
-71,75
-71,75
-71,75
-71,75
56,444
56,444
