7,0
8,0
-17,0
-40,184
-77,224
-107,232
-164,232
-190,224
-117,232
-89,224
-17,232
2,232
45,224
57,232
93,232
98,232
136,224
190,232
175,224
76,232
61,232
7,224
-8,232
-49,232
-59,224
-91,232
-103,224
-152,232
-171,232
-142,224
-108,232
-29,232
21,224
34,232
74,224
85,232
117,232
129,224
174,232
194,224
158,232
125,232
49,224
31,232
-13,232
-54,224
-62,232
-92,232
-108,224
-156,232
-181,224
-131,232
-97,224
-22,232
-6,232
42,224
74,232
106,232
149,224
164,232
219,224
191,232
83,224
63,232
11,232
-3,224
-42,232
-54,224
-88,232
-95,232
-147,224
-188,232
-158,232
-56,224
-34,232
19,224
28,232
67,232
79,224
114,232
124,232
171,224
191,232
178,232
73,224
54,232
1,224
-8,232
-51,232
-57,224
-91,232
-105,224
-154,232
-174,224
-146,232
-52,232
-54,152
3,96
