11,0
8,0
39,0
191,96
150,112
64,120
47,120
0,120
-40,120
-80,120
-114,120
-128,112
-191,120
-189,120
-81,112
-60,120
4,120
11,120
59,112
65,120
98,120
142,120
195,112
168,120
131,120
53,120
37,120
-13,112
-19,120
-59,120
-67,120
-101,112
-120,120
-180,120
-196,120
-108,120
-31,112
-8,120
31,120
49,120
85,120
94,112
130,120
143,120
201,120
217,112
124,120
94,120
31,120
-15,112
-27,120
-64,120
-73,120
-107,112
-121,120
-185,120
-194,120
-94,112
-69,120
-2,120
41,120
76,112
113,120
124,120
167,120
188,112
187,120
143,120
63,120
39,112
-7,120
-20,120
-57,120
-65,112
-95,120
-148,120
-170,120
-154,112
-117,120
-34,120
-19,120
30,112
45,120
82,120
90,120
125,112
139,120
192,120
170,120
134,120
59,112
33,120
-6,120
-25,120
-33,64
8,56
10,8
8,0
8,0
10,0
