-54,184
-5,96
-4,80
-3,16
-5,0
28,0
147,0
213,16
202,16
0,8
-3,0
-2,0
-5,0
-3,0
-5,0
-4,0
0,0
-1,0
-2,0
-2,0
-1,0
-5,0
0,0
-4,0
-1,0
-6,0
0,0
-3,0
-5,0
0,0
0,0
-2,0
2,0
-3,0
42,0
-21,24
95,56
107,56
91,56
7,56
-7,56
65,64
98,56
62,64
17,64
28,64
35,64
91,72
19,64
32,72
42,72
2,72
86,72
-26,72
40,80
59,0
87,192
94,200
11,192
-5,192
-42,192
-48,200
-59,192
-63,200
-94,192
-22,192
31,200
49,192
54,192
71,200
76,192
61,192
31,200
-22,192
-37,192
-51,200
-59,192
-76,192
-73,200
-76,184
-39,64
-16,56
-179,56
-9,56
-58,56
-59,56
3,64
-132,56
8,64
-51,64
-62,64
27,64
-179,72
-182,40
201,24
219,8
-138,16
14,0
-175,8
197,0
189,8
-186,0
3,0
-177,0
172,0
149,0
-199,0
-14,0
-194,0
88,0
3,0
-54,0
-139,0
-159,0
-6,0
0,0
0,0
-4,0
-3,0
-3,0
-5,0
-4,0
-5,0
-3,0
-1,0
-42,0
-49,24
0,56
-159,56
2,56
-64,56
-55,56
19,64
-208,56
-222,40
82,24
158,16
-260,8
-159,16
-243,8
87,8
36,8
-199,0
-136,8
-192,8
37,0
11,0
-165,0
-134,0
-79,0
34,0
-53,0
-162,0
-192,0
-129,0
-82,0
15,0
-28,0
-1,0
-3,0
-2,0
-5,0
-3,0
0,0
27,0
126,96
141,136
202,136
207,128
91,136
75,128
11,136
-5,128
-47,136
11,56
-5,56
-5,8
-4,0
-4,0
-2,0
-4,0
-2,0
-5,0
29,0
-1,112
39,136
52,136
85,136
0,16
1,64
-2,8
-4,0
-5,0
-2,0
-5,0
-1,0
-3,0
0,0
-3,0
-2,0
-2,0
-2,0
-42,0
99,40
117,72
-109,72
-108,72
127,72
119,72
-111,80
-103,72
124,80
118,80
-114,88
-111,80
112,88
110,88
-102,88
-166,88
-299,56
202,16
-152,16
-86,8
119,0
122,0
-59,0
-74,0
99,0
11,0
117,0
-2,0
-2,0
-4,0
0,0
-2,0
-3,0
-4,0
-1,0
-5,0
39,0
-110,32
-125,64
119,72
113,72
-135,72
-128,72
119,72
115,80
-135,80
-134,80
121,80
99,80
-99,80
-94,88
97,88
48,88
-65,88
-68,96
22,96
32,88
-29,0
-45,200
-53,192
-62,192
-86,200
-94,192
-20,192
34,200
38,192
56,192
59,200
79,192
93,192
30,200
0,192
-41,192
-3,88
